"","score","text","created","tweet","sentiment"
"4492",0,"toffeenut frappe cream based shots caramel perfecto",2017-11-19,"neutral",0
"4493",-1," guy sits hours sipping slow looking",2017-11-19,"negative",0
"4494",0,"complete trip tribute local",2017-11-19,"neutral",0
"4495",0,"look stare unescaping light black hole tea",2017-11-19,"neutral",0
"4496",0,"please milk",2017-11-19,"neutral",0
"4497",0,"grab morning catch entertainment",2017-11-19,"neutral",0
"4498",-1,"seriously shut conspiratorial learn",2017-11-19,"negative",0
"4499",2,"girl nitro happy gonna awesome sunday view",2017-11-19,"positive",1
"4500",-2,"every secret sorrows world times call cold sad",2017-11-19,"negative",0
"4501",0,"candace kim",2017-11-19,"neutral",0
"4502",0," reunited",2017-11-19,"neutral",0
"4503",-1,"happen miss nero",2017-11-19,"negative",0
"4504",0," toffee nut time",2017-11-19,"neutral",0
"4505",-1,"disappoints via ifttt",2017-11-19,"negative",0
"4506",1,"looking perfect",2017-11-19,"positive",1
"4507",0,"breakfast roastery reserve roastery tasting",2017-11-19,"neutral",0
"4508",-3,"dumb time complained  dumb time",2017-11-19,"negative",0
"4509",0,"",2017-11-19,"neutral",0
"4510",0,"blend pike lady try",2017-11-19,"neutral",0
"4511",1,"signature hot chocolate palembang",2017-11-19,"positive",1
"4512",0,"delights via ifttt",2017-11-19,"neutral",0
"4513",0,"dear  imagine hands roy moore girl date",2017-11-19,"neutral",0
"4514",0,"bin red reindeer mug",2017-11-19,"neutral",0
"4515",0,"breakfast",2017-11-19,"neutral",0
"4516",0,"today",2017-11-19,"neutral",0
"4517",0,"chai ",2017-11-19,"neutral",0
"4518",-1,"drinking  cold windy sunday morning",2017-11-19,"negative",0
"4519",-1,"drinking  cold windy sunday morning",2017-11-19,"negative",0
"4520",0,"trying blend background looking hot mess barista yellin",2017-11-19,"neutral",0
"4521",0,"bin red reindeer mug",2017-11-19,"neutral",0
"4522",0,"bin red reindeer mug",2017-11-19,"neutral",0
"4523",-2,"bad care cold",2017-11-19,"negative",0
"4524",0,"drank handed seriously",2017-11-19,"neutral",0
"4525",0,"just email delivery",2017-11-19,"neutral",0
"4526",0,"bin red reindeer mug",2017-11-19,"neutral",0
"4527",0,"weekend sogo department store",2017-11-19,"neutral",0
"4528",0,"random strangers whilst donning apparel yuletide look lesbian hands",2017-11-19,"neutral",0
"4529",2,"great  shopping hot chocolate silbury",2017-11-19,"positive",1
"4530",1,"looking perfect",2017-11-19,"positive",1
"4531",1,"thank girls effort ingredie",2017-11-19,"positive",1
"4532",0,"morning treat douglas",2017-11-19,"neutral",0
"4533",0,"lol",2017-11-19,"neutral",0
"4534",-1,"pulling dad giving bad news uncles",2017-11-19,"negative",0
"4535",0,"",2017-11-19,"neutral",0
"4536",1,"enjoying",2017-11-19,"positive",1
"4537",0,"hate thru drive thru honey citrus mint tea correct time",2017-11-19,"neutral",0
"4538",0,"sooooo totally nailed  collection",2017-11-19,"neutral",0
"4539",2,"pretty quiet campus rainy morning except",2017-11-19,"positive",1
"4540",0,"hipster",2017-11-19,"neutral",0
"4541",1,"machine shipping happy birthday founder",2017-11-19,"positive",1
"4542",2,"keto breakfast thankful little heavy cream normally thankful morning",2017-11-19,"positive",1
"4543",0,"jumping",2017-11-19,"neutral",0
"4544",0,"wishing assuming",2017-11-19,"neutral",0
"4545",0,"addition cards qfgx gfv buy",2017-11-19,"neutral",0
"4546",1,"wow staff times square nyc rudest brand",2017-11-19,"positive",1
"4547",0,"entrepreneurs obsessed shops particularly",2017-11-19,"neutral",0
"4548",0,"",2017-11-19,"neutral",0
"4549",0,"chicago weather shot",2017-11-19,"neutral",0
"4550",0,"favourite cappuccino",2017-11-19,"neutral",0
"4551",0,"nearly  time",2017-11-19,"neutral",0
"4552",1,"happiness",2017-11-19,"positive",1
"4553",-1,"complain looked",2017-11-19,"negative",0
"4554",0,"heard stirring outrage support lgbt folk appar",2017-11-19,"neutral",0
"4555",0,"bucks mornings",2017-11-19,"neutral",0
"4556",1,"business start lessons famous companies",2017-11-19,"positive",1
"4557",0,"sunday morning stroll",2017-11-19,"neutral",0
"4558",-2,"giant lititz pike freaking busy ugh",2017-11-19,"negative",0
"4559",0,"heard stirring outrage support lgbt folk",2017-11-19,"neutral",0
"4560",0,"morning treat douglas",2017-11-19,"neutral",0
"4561",0,"tiramisu cake banana mango blended beverage",2017-11-19,"neutral",0
"4562",0,"black squared handle cream color ebay",2017-11-19,"neutral",0
"4563",1,"make passion win bad mood",2017-11-19,"positive",1
"4564",0,"thanks",2017-11-19,"neutral",0
"4565",-1," guy rude forget",2017-11-19,"negative",0
"4566",1,"looking perfect",2017-11-19,"positive",1
"4567",1,"looking perfect",2017-11-19,"positive",1
"4568",2,"thanks phil getting road lifesaver thank lady",2017-11-19,"positive",1
"4569",2,"trusted true retweet trusted",2017-11-19,"positive",1
"4570",0,"found nicaraguan world",2017-11-19,"neutral",0
"4571",1,"looking perfect",2017-11-19,"positive",1
"4572",0," reunited",2017-11-19,"neutral",0
"4573",0,"truly runs world",2017-11-19,"neutral",0
"4574",0,"beginning feel lot ",2017-11-19,"neutral",0
"4575",-1,"sure offend",2017-11-19,"negative",0
"4576",-1,"cranky slept hrs sleep",2017-11-19,"negative",0
"4577",0,"yummy yummy unicorn cake  log cake",2017-11-19,"neutral",0
"4578",0,"wireless charging tables gonna",2017-11-19,"neutral",0
"4579",1,"yay additions mug cabinet",2017-11-19,"positive",1
"4580",1,"love",2017-11-19,"positive",1
"4581",0," starbhakts",2017-11-19,"neutral",0
"4582",0,"",2017-11-19,"neutral",0
"4583",1,"always pleasure",2017-11-19,"positive",1
"4584",1,"enter win mug  blend",2017-11-19,"positive",1
"4585",-1,"waiting reimbursement keurig",2017-11-19,"negative",0
"4586",0,"water essential",2017-11-19,"neutral",0
"4587",2,"incredibly appropriate sells marshmallows snowflakes",2017-11-19,"positive",1
"4588",1,"love creativity stores signage",2017-11-19,"positive",1
"4589",1,"life loves check dress",2017-11-19,"positive",1
"4590",0,"went refill morning guess dog",2017-11-19,"neutral",0
"4591",0,"wena wena",2017-11-19,"neutral",0
"4592",0,"page sketch past",2017-11-19,"neutral",0
"4593",1,"click free demo",2017-11-19,"positive",1
"4594",-2,"disgusting store dirty horribly sick touch wonder esp",2017-11-19,"negative",0
"4595",-2,"disgusting store dirty horribly sick touch wonder",2017-11-19,"negative",0
"4596",-1,"mass worst",2017-11-19,"negative",0
"4597",0,"black squared handle cream color ebay",2017-11-19,"neutral",0
"4598",-1,"worst",2017-11-19,"negative",0
"4599",1,"enter win mug  blend",2017-11-19,"positive",1
"4600",1,"train hope amazing day",2017-11-19,"positive",1
"4601",3,"good morning friends hot fresh butter rum watching news",2017-11-19,"positive",1
"4602",2,"thank love axis entertainment avenue",2017-11-19,"positive",1
"4603",1," free demo",2017-11-19,"positive",1
"4604",2,"fav basket look amazing items",2017-11-19,"positive",1
"4605",0,"pink tumbler pounce damn pretty",2017-11-19,"neutral",0
"4606",-1,"come dark",2017-11-19,"negative",0
"4607",0,"stay ketogenic lab",2017-11-19,"neutral",0
"4608",0,"yummy yummy unicorn cake  log cake",2017-11-19,"neutral",0
"4609",2,"good morning enjoy day time",2017-11-19,"positive",1
"4610",0,"famila photo session",2017-11-19,"neutral",0
"4611",0,"famila photo session",2017-11-19,"neutral",0
"4612",0,"morning treat douglas",2017-11-19,"neutral",0
"4613",0,"waking life target deerfield beach",2017-11-19,"neutral",0
"4614",0,"famila photo session",2017-11-19,"neutral",0
"4615",1,"looking perfect",2017-11-19,"positive",1
"4616",0," moment comes",2017-11-19,"neutral",0
"4617",0,"",2017-11-19,"neutral",0
"4618",0,"famila photo session",2017-11-19,"neutral",0
"4619",1,"instincts correct",2017-11-19,"positive",1
"4620",0,"check glass etched logo cobalt blue  mug lot via",2017-11-19,"neutral",0
"4621",0,"really looking forward pose questions brand travel",2017-11-19,"neutral",0
"4622",0,"first front tree morning",2017-11-19,"neutral",0
"4623",0,"afternoon",2017-11-19,"neutral",0
"4624",0,"always expensive reward",2017-11-19,"neutral",0
"4625",1,"enter win mug  blend",2017-11-19,"positive",1
"4626",0,"new youtube food eat equal gingerbread frappuccino",2017-11-19,"neutral",0
"4627",2,"kids liked subtle sweetness creaminess",2017-11-19,"positive",1
"4628",0,"former revealed red looked via",2017-11-19,"neutral",0
"4629",1,"hand ready sunrise kids asleep",2017-11-19,"positive",1
"4630",-1,"sign months day comes hmmm maybe cold outside",2017-11-19,"negative",0
"4631",0,"another day",2017-11-19,"neutral",0
"4632",1,"happiness",2017-11-19,"positive",1
"4633",1,"looking perfect",2017-11-19,"positive",1
"4634",0,"toffee nut hits spot",2017-11-19,"neutral",0
"4635",0,"thanks ate",2017-11-19,"neutral",0
"4636",1,"looking perfect",2017-11-19,"positive",1
"4637",-1,"just seeing stickers addict",2017-11-19,"negative",0
"4638",0,"water essential",2017-11-19,"neutral",0
"4639",0,"water essential",2017-11-19,"neutral",0
"4640",0,"egg nog ",2017-11-19,"neutral",0
"4641",0,"water essential",2017-11-19,"neutral",0
"4642",-1,"disappointed staff stansted airport arrivals costa card",2017-11-19,"negative",0
"4643",1,"looking perfect",2017-11-19,"positive",1
"4644",0,"water essential",2017-11-19,"neutral",0
"4645",0,"water essential",2017-11-19,"neutral",0
"4646",0,"water essential",2017-11-19,"neutral",0
"4647",0,"water essential",2017-11-19,"neutral",0
"4648",0,"forget sometimes material represent",2017-11-19,"neutral",0
"4649",0,"days",2017-11-19,"neutral",0
"4650",1,"coming yay background huh",2017-11-19,"positive",1
"4651",0,"function day",2017-11-19,"neutral",0
"4652",-5,"babe flu sick tired moody grumpy horny lonely starting flashback",2017-11-19,"negative",0
"4653",1,"looking perfect",2017-11-19,"positive",1
"4654",1,"raspberry white chocolate dida divina thank bebe",2017-11-19,"positive",1
"4655",0,"store",2017-11-19,"neutral",0
"4656",0,"chatswood",2017-11-19,"neutral",0
"4657",0,"two story seoul south korea",2017-11-19,"neutral",0
"4658",0,"thanks putting lid friends wearing",2017-11-19,"neutral",0
"4659",1,"thanx love",2017-11-19,"positive",1
"4660",-1,"sunken thanks",2017-11-19,"negative",0
"4661",0," isaac",2017-11-19,"neutral",0
"4662",0,"week condemn pretty fallen grace",2017-11-19,"neutral",0
"4663",1,"left interpretation true lgbt cheer",2017-11-19,"positive",1
"4664",-1,"blow whistle",2017-11-19,"negative",0
"4665",1,"just lover",2017-11-19,"positive",1
"4666",0,"busy",2017-11-19,"neutral",0
"4667",0,"yummy winter glasses",2017-11-19,"neutral",0
"4668",0,"sunday",2017-11-19,"neutral",0
"4669",0,"practice favori",2017-11-19,"neutral",0
"4670",1,"keele services employees cleanliness tips",2017-11-19,"positive",1
"4671",0,"lebkuchen  und chocolate cheesecake muffin",2017-11-19,"neutral",0
"4672",0,"",2017-11-19,"neutral",0
"4673",0,"earn cash shopping retailers including start",2017-11-19,"neutral",0
"4674",1,"looking perfect",2017-11-19,"positive",1
"4675",0,"summer coming",2017-11-19,"neutral",0
"4676",0,"bonding time",2017-11-19,"neutral",0
"4677",-1,"wow class hotchocolate bloody joke",2017-11-19,"negative",0
"4678",0,"howard schultz getting food business",2017-11-19,"neutral",0
"4679",0,"howard schultz getting food business",2017-11-19,"neutral",0
"4680",-2,"sad depressed",2017-11-19,"negative",0
"4681",0,"friend",2017-11-19,"neutral",0
"4682",0,"winter coming",2017-11-19,"neutral",0
"4683",0," reunited",2017-11-19,"neutral",0
"4684",1,"good morning fox mill wind morning time",2017-11-19,"positive",1
"4685",-1,"reported abt cruel industry",2017-11-19,"negative",0
"4686",0,"just  thailand",2017-11-19,"neutral",0
"4687",-1,"stupid warns   promote  ",2017-11-19,"negative",0
"4688",0," medecineball",2017-11-19,"neutral",0
"4689",0,"dog time doggy",2017-11-19,"neutral",0
"4690",0,"time doggy",2017-11-19,"neutral",0
"4691",0,"time doggy",2017-11-19,"neutral",0
"4692",0,"gingerbread time",2017-11-19,"neutral",0
"4693",1,"china fastest growing middle class population buying western sign growth",2017-11-19,"positive",1
"4694",0," reunited",2017-11-19,"neutral",0
"4695",-1,"dena cheese dead",2017-11-19,"negative",0
"4696",0," reunited",2017-11-19,"neutral",0
"4697",0," reunited",2017-11-19,"neutral",0
"4698",0," reunited",2017-11-19,"neutral",0
"4699",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4700",0,"specifically decaf forget decaf",2017-11-19,"neutral",0
"4701",0,"sunday morning",2017-11-19,"neutral",0
"4702",0,"unicorn cake",2017-11-19,"neutral",0
"4703",0,"",2017-11-19,"neutral",0
"4704",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4705",0,"lipstickaholic",2017-11-19,"neutral",0
"4706",0,"gingerbread",2017-11-19,"neutral",0
"4707",0,"fauxfur pockethuggie folds",2017-11-19,"neutral",0
"4708",0,"basic",2017-11-19,"neutral",0
"4709",-1,"absence posts shot instagram",2017-11-19,"negative",0
"4710",1,"practice favorite",2017-11-19,"positive",1
"4711",0,"brew hillsbros mocha puroroast decaf add brewed ice splash chocolate almond milk",2017-11-19,"neutral",0
"4712",1,"taste free guy drivethru",2017-11-19,"positive",1
"4713",0,"luv",2017-11-19,"neutral",0
"4714",0,"koffiebreak",2017-11-19,"neutral",0
"4715",0,"vibes canal xmas office morning advent calendar",2017-11-19,"neutral",0
"4716",1," draw adorable muffin",2017-11-19,"positive",1
"4717",1,"draw adorable muffin",2017-11-19,"positive",1
"4718",0,"creative_carrah instagram",2017-11-19,"neutral",0
"4719",0,"thinking seeing don funny hella cool guy",2017-11-19,"neutral",0
"4720",0,"woman insanely intricate  hours design",2017-11-19,"neutral",0
"4721",0," reunited",2017-11-19,"neutral",0
"4722",0," reunited",2017-11-19,"neutral",0
"4723",0,"reunited",2017-11-19,"neutral",0
"4724",1," loves snapchat",2017-11-19,"positive",1
"4725",0,"something growing airport",2017-11-19,"neutral",0
"4726",-1,"value controversial highly",2017-11-19,"negative",0
"4727",0,"time cityplaza hong",2017-11-19,"neutral",0
"4728",0,"belgian millionaire mall paskal",2017-11-19,"neutral",0
"4729",0,"sunday rides",2017-11-19,"neutral",0
"4730",0,"time starbuck",2017-11-19,"neutral",0
"4731",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4732",1,"looking perfect",2017-11-19,"positive",1
"4733",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4734",0,"uploaded episode salsa blu nov",2017-11-19,"neutral",0
"4735",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4736",1,"wherever world asways welcome sight whenever",2017-11-19,"positive",1
"4737",0,"raspberry white chocolate frappuccino",2017-11-19,"neutral",0
"4738",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4739",1,"practice favorite ceilings excellen",2017-11-19,"positive",1
"4740",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4741",0,"sunday morning",2017-11-19,"neutral",0
"4742",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4743",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4744",1,"endless endless endless love",2017-11-19,"positive",1
"4745",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4746",0,"good explanation facebook card scams",2017-11-19,"neutral",0
"4747",0,"dude hair",2017-11-19,"neutral",0
"4748",0,"thank saving effin stressful day real babe",2017-11-19,"neutral",0
"4749",1," mean joyful instead joyfull",2017-11-19,"positive",1
"4750",-1,"new pyjamas mug cheesy  movies spend saturday",2017-11-19,"negative",0
"4751",2,"love love",2017-11-19,"positive",1
"4752",0,"boxes",2017-11-19,"neutral",0
"4753",0,"study session look",2017-11-19,"neutral",0
"4754",1,"enter win mug  blend",2017-11-19,"positive",1
"4755",1,"looking perfect",2017-11-19,"positive",1
"4756",0,"bye iphone plus iphone plus iphone iphone home skip plus countdown",2017-11-19,"neutral",0
"4757",0,"tried",2017-11-19,"neutral",0
"4758",2,"feeling festive hands super toda",2017-11-19,"positive",1
"4759",0,"register november",2017-11-19,"neutral",0
"4760",0,"tho walked",2017-11-19,"neutral",0
"4761",0,"complete guide caffeine via",2017-11-19,"neutral",0
"4762",1,"gold",2017-11-19,"positive",1
"4763",1,"found pink found luck",2017-11-19,"positive",1
"4764",0,"supposed buy suitcases home bag mom empty shelf",2017-11-19,"neutral",0
"4765",0,"toffee nut crunch vanilla nougat",2017-11-19,"neutral",0
"4766",1,"mean cute barista thanks",2017-11-19,"positive",1
